Data_Status,MSN,StateCode,Year,Data
2024F,TEICB,PA,2021,1364918
2024F,TEICB,PA,2022,1443198
2024F,TEICB,PA,2023,1438609
2024F,TEICB,PA,2024,1398640
2024F,TEICB,RI,1960,49083
2024F,TEICB,RI,1961,44379
2024F,TEICB,RI,1962,51627
2024F,TEICB,RI,1963,49913
2024F,TEICB,RI,1964,56519
2024F,TEICB,RI,1965,45086
2024F,TEICB,RI,1966,45936
2024F,TEICB,RI,1967,45750
2024F,TEICB,RI,1968,50004
2024F,TEICB,RI,1969,54774
2024F,TEICB,RI,1970,56212
2024F,TEICB,RI,1971,59492
2024F,TEICB,RI,1972,57359
2024F,TEICB,RI,1973,60864
2024F,TEICB,RI,1974,53239
2024F,TEICB,RI,1975,46583
2024F,TEICB,RI,1976,51817
2024F,TEICB,RI,1977,58947
2024F,TEICB,RI,1978,49549
2024F,TEICB,RI,1979,42399
2024F,TEICB,RI,1980,35510
2024F,TEICB,RI,1981,33403
2024F,TEICB,RI,1982,32109
2024F,TEICB,RI,1983,32296
2024F,TEICB,RI,1984,35478
2024F,TEICB,RI,1985,46844
2024F,TEICB,RI,1986,38408
2024F,TEICB,RI,1987,41080
2024F,TEICB,RI,1988,42016
2024F,TEICB,RI,1989,36845
2024F,TEICB,RI,1990,37201
2024F,TEICB,RI,1991,49680
2024F,TEICB,RI,1992,77235
2024F,TEICB,RI,1993,34703
2024F,TEICB,RI,1994,69431
2024F,TEICB,RI,1995,60434
2024F,TEICB,RI,1996,47357
2024F,TEICB,RI,1997,43560
2024F,TEICB,RI,1998,61607
2024F,TEICB,RI,1999,52431
2024F,TEICB,RI,2000,25894
2024F,TEICB,RI,2001,23273
2024F,TEICB,RI,2002,22149
2024F,TEICB,RI,2003,24198
2024F,TEICB,RI,2004,24390
2024F,TEICB,RI,2005,24131
2024F,TEICB,RI,2006,23773
2024F,TEICB,RI,2007,20806
2024F,TEICB,RI,2008,26736
2024F,TEICB,RI,2009,24896
2024F,TEICB,RI,2010,25097
2024F,TEICB,RI,2011,22212
2024F,TEICB,RI,2012,23206
2024F,TEICB,RI,2013,25457
2024F,TEICB,RI,2014,25153
2024F,TEICB,RI,2015,24521
2024F,TEICB,RI,2016,23256
2024F,TEICB,RI,2017,23349
2024F,TEICB,RI,2018,23311
2024F,TEICB,RI,2019,22154
2024F,TEICB,RI,2020,21925
2024F,TEICB,RI,2021,21920
2024F,TEICB,RI,2022,21813
2024F,TEICB,RI,2023,20416
2024F,TEICB,RI,2024,19448
2024F,TEICB,SC,1960,205537
2024F,TEICB,SC,1961,218134
2024F,TEICB,SC,1962,225679
2024F,TEICB,SC,1963,237493
2024F,TEICB,SC,1964,239530
2024F,TEICB,SC,1965,240416
2024F,TEICB,SC,1966,260248
2024F,TEICB,SC,1967,256576
2024F,TEICB,SC,1968,268386
2024F,TEICB,SC,1969,290570
2024F,TEICB,SC,1970,309981
2024F,TEICB,SC,1971,321768
2024F,TEICB,SC,1972,356646
2024F,TEICB,SC,1973,370180
2024F,TEICB,SC,1974,353283
2024F,TEICB,SC,1975,319057
2024F,TEICB,SC,1976,376355
2024F,TEICB,SC,1977,394584
2024F,TEICB,SC,1978,379311
2024F,TEICB,SC,1979,398543
2024F,TEICB,SC,1980,400132
2024F,TEICB,SC,1981,420170
2024F,TEICB,SC,1982,375553
2024F,TEICB,SC,1983,393822
2024F,TEICB,SC,1984,434052
2024F,TEICB,SC,1985,437448
2024F,TEICB,SC,1986,471232
2024F,TEICB,SC,1987,497883
2024F,TEICB,SC,1988,519971
2024F,TEICB,SC,1989,519031
2024F,TEICB,SC,1990,537491
2024F,TEICB,SC,1991,543519
2024F,TEICB,SC,1992,563977
2024F,TEICB,SC,1993,580415
2024F,TEICB,SC,1994,586343
2024F,TEICB,SC,1995,609695
2024F,TEICB,SC,1996,617447
2024F,TEICB,SC,1997,665520
2024F,TEICB,SC,1998,651635
2024F,TEICB,SC,1999,642566
2024F,TEICB,SC,2000,656822
2024F,TEICB,SC,2001,617925
2024F,TEICB,SC,2002,630774
2024F,TEICB,SC,2003,616572
2024F,TEICB,SC,2004,641086
2024F,TEICB,SC,2005,628733
2024F,TEICB,SC,2006,623355
2024F,TEICB,SC,2007,592081
2024F,TEICB,SC,2008,562583
2024F,TEICB,SC,2009,501703
2024F,TEICB,SC,2010,524639
2024F,TEICB,SC,2011,535466
2024F,TEICB,SC,2012,534314
2024F,TEICB,SC,2013,532717
2024F,TEICB,SC,2014,549210
2024F,TEICB,SC,2015,551153
2024F,TEICB,SC,2016,524563
2024F,TEICB,SC,2017,528364
2024F,TEICB,SC,2018,524530
2024F,TEICB,SC,2019,513246
2024F,TEICB,SC,2020,478698
2024F,TEICB,SC,2021,508450
2024F,TEICB,SC,2022,505207
2024F,TEICB,SC,2023,490799
2024F,TEICB,SC,2024,490608
2024F,TEICB,SD,1960,38467
2024F,TEICB,SD,1961,37566
2024F,TEICB,SD,1962,37116
2024F,TEICB,SD,1963,39227
2024F,TEICB,SD,1964,40639
2024F,TEICB,SD,1965,37925
2024F,TEICB,SD,1966,40858
2024F,TEICB,SD,1967,38481
2024F,TEICB,SD,1968,38025
2024F,TEICB,SD,1969,40080
2024F,TEICB,SD,1970,42970
2024F,TEICB,SD,1971,41160
2024F,TEICB,SD,1972,41459
2024F,TEICB,SD,1973,42582
2024F,TEICB,SD,1974,37956
2024F,TEICB,SD,1975,44233
2024F,TEICB,SD,1976,47981
2024F,TEICB,SD,1977,47651
2024F,TEICB,SD,1978,49694
2024F,TEICB,SD,1979,53069
2024F,TEICB,SD,1980,48056
2024F,TEICB,SD,1981,43533
2024F,TEICB,SD,1982,48087
2024F,TEICB,SD,1983,44439
2024F,TEICB,SD,1984,41099
2024F,TEICB,SD,1985,40793
2024F,TEICB,SD,1986,48664
2024F,TEICB,SD,1987,49194
2024F,TEICB,SD,1988,53217
2024F,TEICB,SD,1989,56612
2024F,TEICB,SD,1990,51769
2024F,TEICB,SD,1991,48982
2024F,TEICB,SD,1992,49550
2024F,TEICB,SD,1993,55833
2024F,TEICB,SD,1994,52450
2024F,TEICB,SD,1995,50289
2024F,TEICB,SD,1996,52904
2024F,TEICB,SD,1997,53573
2024F,TEICB,SD,1998,52365
2024F,TEICB,SD,1999,56972
2024F,TEICB,SD,2000,61041
2024F,TEICB,SD,2001,52052
2024F,TEICB,SD,2002,58450
2024F,TEICB,SD,2003,66220
2024F,TEICB,SD,2004,77383
2024F,TEICB,SD,2005,87662
2024F,TEICB,SD,2006,93590
2024F,TEICB,SD,2007,104837
2024F,TEICB,SD,2008,125926
2024F,TEICB,SD,2009,132006
2024F,TEICB,SD,2010,139732
2024F,TEICB,SD,2011,137118
2024F,TEICB,SD,2012,138609
2024F,TEICB,SD,2013,146228
2024F,TEICB,SD,2014,145456
2024F,TEICB,SD,2015,148524
2024F,TEICB,SD,2016,146885
2024F,TEICB,SD,2017,152282
2024F,TEICB,SD,2018,154652
2024F,TEICB,SD,2019,153829
2024F,TEICB,SD,2020,155020
2024F,TEICB,SD,2021,162752
2024F,TEICB,SD,2022,160829
2024F,TEICB,SD,2023,160320
2024F,TEICB,SD,2024,162054
2024F,TEICB,TN,1960,488213
2024F,TEICB,TN,1961,483945
2024F,TEICB,TN,1962,485208
2024F,TEICB,TN,1963,514664
2024F,TEICB,TN,1964,531303
2024F,TEICB,TN,1965,557463
2024F,TEICB,TN,1966,608097
2024F,TEICB,TN,1967,590622
2024F,TEICB,TN,1968,587623
2024F,TEICB,TN,1969,592020
2024F,TEICB,TN,1970,588364
2024F,TEICB,TN,1971,568070
2024F,TEICB,TN,1972,619807
2024F,TEICB,TN,1973,711576
2024F,TEICB,TN,1974,689550
2024F,TEICB,TN,1975,682006
2024F,TEICB,TN,1976,760868
2024F,TEICB,TN,1977,761114
2024F,TEICB,TN,1978,691223
2024F,TEICB,TN,1979,718296
2024F,TEICB,TN,1980,679013
2024F,TEICB,TN,1981,667078
2024F,TEICB,TN,1982,584107
2024F,TEICB,TN,1983,614048
2024F,TEICB,TN,1984,705227
2024F,TEICB,TN,1985,691926
2024F,TEICB,TN,1986,670246
2024F,TEICB,TN,1987,677038
2024F,TEICB,TN,1988,713614
2024F,TEICB,TN,1989,706305
2024F,TEICB,TN,1990,696211
2024F,TEICB,TN,1991,700373
2024F,TEICB,TN,1992,785053
2024F,TEICB,TN,1993,799653
2024F,TEICB,TN,1994,800196
2024F,TEICB,TN,1995,821919
2024F,TEICB,TN,1996,823657
2024F,TEICB,TN,1997,647432
2024F,TEICB,TN,1998,696313
2024F,TEICB,TN,1999,712907
2024F,TEICB,TN,2000,713029
2024F,TEICB,TN,2001,736277
2024F,TEICB,TN,2002,711578
2024F,TEICB,TN,2003,703974
2024F,TEICB,TN,2004,722541
2024F,TEICB,TN,2005,729775
2024F,TEICB,TN,2006,730727
2024F,TEICB,TN,2007,715120
2024F,TEICB,TN,2008,698090
2024F,TEICB,TN,2009,558625
2024F,TEICB,TN,2010,611920
2024F,TEICB,TN,2011,610615
2024F,TEICB,TN,2012,604509
2024F,TEICB,TN,2013,552470
2024F,TEICB,TN,2014,576504
2024F,TEICB,TN,2015,556916
2024F,TEICB,TN,2016,574455
2024F,TEICB,TN,2017,557722
2024F,TEICB,TN,2018,535101
2024F,TEICB,TN,2019,515611
2024F,TEICB,TN,2020,492031
2024F,TEICB,TN,2021,529968
2024F,TEICB,TN,2022,518708
2024F,TEICB,TN,2023,512518
2024F,TEICB,TN,2024,527932
2024F,TEICB,TX,1960,3033419
2024F,TEICB,TX,1961,3046363
2024F,TEICB,TX,1962,3138382
2024F,TEICB,TX,1963,3319059
2024F,TEICB,TX,1964,3375871
2024F,TEICB,TX,1965,3517682
2024F,TEICB,TX,1966,3771940
2024F,TEICB,TX,1967,3935390
2024F,TEICB,TX,1968,4157815
2024F,TEICB,TX,1969,4368739
2024F,TEICB,TX,1970,4516739
2024F,TEICB,TX,1971,4716869
2024F,TEICB,TX,1972,4901527
2024F,TEICB,TX,1973,5338228
2024F,TEICB,TX,1974,5178194
2024F,TEICB,TX,1975,4553744
2024F,TEICB,TX,1976,4788031
2024F,TEICB,TX,1977,5159677
2024F,TEICB,TX,1978,5397494
2024F,TEICB,TX,1979,5594926
2024F,TEICB,TX,1980,5818771
2024F,TEICB,TX,1981,5553833
2024F,TEICB,TX,1982,4717767
2024F,TEICB,TX,1983,4595265
2024F,TEICB,TX,1984,4973868
2024F,TEICB,TX,1985,4939776
2024F,TEICB,TX,1986,4934460
2024F,TEICB,TX,1987,5155472
2024F,TEICB,TX,1988,5548145
2024F,TEICB,TX,1989,5693469
2024F,TEICB,TX,1990,5853429
2024F,TEICB,TX,1991,5874899
2024F,TEICB,TX,1992,6024271
2024F,TEICB,TX,1993,6050933
2024F,TEICB,TX,1994,6256030
2024F,TEICB,TX,1995,6357666
2024F,TEICB,TX,1996,6866555
2024F,TEICB,TX,1997,7127897
2024F,TEICB,TX,1998,7086009
2024F,TEICB,TX,1999,6728541
2024F,TEICB,TX,2000,6831205
2024F,TEICB,TX,2001,6556603
2024F,TEICB,TX,2002,6674275
2024F,TEICB,TX,2003,6650843
2024F,TEICB,TX,2004,6734276
2024F,TEICB,TX,2005,6024833
2024F,TEICB,TX,2006,6072814
2024F,TEICB,TX,2007,5985493
2024F,TEICB,TX,2008,5457708
2024F,TEICB,TX,2009,5123172
2024F,TEICB,TX,2010,5717744
2024F,TEICB,TX,2011,5777933
2024F,TEICB,TX,2012,5944798
2024F,TEICB,TX,2013,6310151
2024F,TEICB,TX,2014,6254663
2024F,TEICB,TX,2015,6395507
2024F,TEICB,TX,2016,6517520
2024F,TEICB,TX,2017,6680183
2024F,TEICB,TX,2018,7202384
2024F,TEICB,TX,2019,7336907
2024F,TEICB,TX,2020,7155306
2024F,TEICB,TX,2021,7573083
2024F,TEICB,TX,2022,7336369
2024F,TEICB,TX,2023,7672800
2024F,TEICB,TX,2024,8113456
2024F,TEICB,US,1960,20267646
2024F,TEICB,US,1961,20373464
2024F,TEICB,US,1962,21162287
2024F,TEICB,US,1963,22169547
2024F,TEICB,US,1964,23487610
2024F,TEICB,US,1965,24423674
2024F,TEICB,US,1966,25751640
2024F,TEICB,US,1967,25927732
2024F,TEICB,US,1968,27182197
2024F,TEICB,US,1969,28310942
2024F,TEICB,US,1970,28827671
2024F,TEICB,US,1971,28747829
2024F,TEICB,US,1972,30121353
2024F,TEICB,US,1973,31846959
2024F,TEICB,US,1974,30873803
2024F,TEICB,US,1975,28548531
2024F,TEICB,US,1976,30547808
2024F,TEICB,US,1977,31599210
2024F,TEICB,US,1978,31889835
2024F,TEICB,US,1979,33077128
2024F,TEICB,US,1980,31258681
2024F,TEICB,US,1981,29973417
2024F,TEICB,US,1982,26767476
2024F,TEICB,US,1983,26491629
2024F,TEICB,US,1984,28649656
2024F,TEICB,US,1985,28063159
2024F,TEICB,US,1986,27494738
2024F,TEICB,US,1987,28681032
2024F,TEICB,US,1988,30097285
2024F,TEICB,US,1989,30571437
2024F,TEICB,US,1990,30961910
2024F,TEICB,US,1991,30546841
2024F,TEICB,US,1992,31829411
2024F,TEICB,US,1993,31852424
2024F,TEICB,US,1994,32796396
2024F,TEICB,US,1995,33171726
2024F,TEICB,US,1996,34037197
2024F,TEICB,US,1997,34395699
2024F,TEICB,US,1998,33982229
2024F,TEICB,US,1999,33878265
2024F,TEICB,US,2000,33941823
2024F,TEICB,US,2001,32152473
2024F,TEICB,US,2002,32094803
2024F,TEICB,US,2003,31966940
2024F,TEICB,US,2004,32952795
2024F,TEICB,US,2005,31896055
2024F,TEICB,US,2006,31797012
2024F,TEICB,US,2007,31900522
2024F,TEICB,US,2008,30807111
2024F,TEICB,US,2009,27873853
2024F,TEICB,US,2010,30033583
2024F,TEICB,US,2011,30227883
2024F,TEICB,US,2012,30323858
2024F,TEICB,US,2013,30818006
2024F,TEICB,US,2014,30979656
2024F,TEICB,US,2015,30647235
2024F,TEICB,US,2016,30539089
2024F,TEICB,US,2017,30892053
2024F,TEICB,US,2018,31825729
2024F,TEICB,US,2019,31720862
2024F,TEICB,US,2020,30295267
2024F,TEICB,US,2021,31376391
2024F,TEICB,US,2022,31147159
2024F,TEICB,US,2023,31020145
2024F,TEICB,US,2024,31356630
2024F,TEICB,UT,1960,164640
2024F,TEICB,UT,1961,160370
2024F,TEICB,UT,1962,155964
2024F,TEICB,UT,1963,157882
2024F,TEICB,UT,1964,172869
2024F,TEICB,UT,1965,176579
2024F,TEICB,UT,1966,180358
2024F,TEICB,UT,1967,169129
2024F,TEICB,UT,1968,179127
2024F,TEICB,UT,1969,195571
2024F,TEICB,UT,1970,192361
2024F,TEICB,UT,1971,190412
2024F,TEICB,UT,1972,198220
2024F,TEICB,UT,1973,212845
2024F,TEICB,UT,1974,217165
2024F,TEICB,UT,1975,217565
2024F,TEICB,UT,1976,224852
2024F,TEICB,UT,1977,227050
2024F,TEICB,UT,1978,226790
2024F,TEICB,UT,1979,230516
2024F,TEICB,UT,1980,212890
2024F,TEICB,UT,1981,203789
2024F,TEICB,UT,1982,180398
2024F,TEICB,UT,1983,188915
2024F,TEICB,UT,1984,191063
2024F,TEICB,UT,1985,176703
2024F,TEICB,UT,1986,151003
2024F,TEICB,UT,1987,140618
2024F,TEICB,UT,1988,190451
2024F,TEICB,UT,1989,202826
2024F,TEICB,UT,1990,207580
2024F,TEICB,UT,1991,213071
2024F,TEICB,UT,1992,205684
2024F,TEICB,UT,1993,209580
2024F,TEICB,UT,1994,210353
2024F,TEICB,UT,1995,241804
2024F,TEICB,UT,1996,247095
2024F,TEICB,UT,1997,239532
2024F,TEICB,UT,1998,259733
2024F,TEICB,UT,1999,231724
2024F,TEICB,UT,2000,252768
2024F,TEICB,UT,2001,225017
2024F,TEICB,UT,2002,181004
2024F,TEICB,UT,2003,201160
2024F,TEICB,UT,2004,209373
2024F,TEICB,UT,2005,226239
2024F,TEICB,UT,2006,217010
2024F,TEICB,UT,2007,217492
2024F,TEICB,UT,2008,215479
2024F,TEICB,UT,2009,198907
2024F,TEICB,UT,2010,208328
2024F,TEICB,UT,2011,217647
2024F,TEICB,UT,2012,232532
2024F,TEICB,UT,2013,241648
2024F,TEICB,UT,2014,233485
2024F,TEICB,UT,2015,224990
2024F,TEICB,UT,2016,217298
2024F,TEICB,UT,2017,215293
2024F,TEICB,UT,2018,211955
2024F,TEICB,UT,2019,212787
2024F,TEICB,UT,2020,208204
2024F,TEICB,UT,2021,205644
2024F,TEICB,UT,2022,201443
2024F,TEICB,UT,2023,193074
2024F,TEICB,UT,2024,194533
2024F,TEICB,VA,1960,281638
2024F,TEICB,VA,1961,293331
2024F,TEICB,VA,1962,300732
2024F,TEICB,VA,1963,328373
2024F,TEICB,VA,1964,338914
2024F,TEICB,VA,1965,373903
2024F,TEICB,VA,1966,394005
2024F,TEICB,VA,1967,363632
2024F,TEICB,VA,1968,378742
2024F,TEICB,VA,1969,362945
2024F,TEICB,VA,1970,348179
2024F,TEICB,VA,1971,350973
2024F,TEICB,VA,1972,363634
2024F,TEICB,VA,1973,376650
2024F,TEICB,VA,1974,357955
2024F,TEICB,VA,1975,337857
2024F,TEICB,VA,1976,359014
2024F,TEICB,VA,1977,372451
2024F,TEICB,VA,1978,368191
2024F,TEICB,VA,1979,410549
2024F,TEICB,VA,1980,419272
2024F,TEICB,VA,1981,411969
2024F,TEICB,VA,1982,399375
2024F,TEICB,VA,1983,420367
2024F,TEICB,VA,1984,456730
2024F,TEICB,VA,1985,458260
2024F,TEICB,VA,1986,462219
2024F,TEICB,VA,1987,480864
2024F,TEICB,VA,1988,490579
2024F,TEICB,VA,1989,507014
2024F,TEICB,VA,1990,540318
2024F,TEICB,VA,1991,530887
2024F,TEICB,VA,1992,533448
2024F,TEICB,VA,1993,530398
2024F,TEICB,VA,1994,551324
2024F,TEICB,VA,1995,564740
2024F,TEICB,VA,1996,559232
2024F,TEICB,VA,1997,562014
2024F,TEICB,VA,1998,573231
2024F,TEICB,VA,1999,582775
2024F,TEICB,VA,2000,577660
2024F,TEICB,VA,2001,539421
2024F,TEICB,VA,2002,515432
2024F,TEICB,VA,2003,536887
2024F,TEICB,VA,2004,559390
2024F,TEICB,VA,2005,569011
2024F,TEICB,VA,2006,544468
2024F,TEICB,VA,2007,540986
2024F,TEICB,VA,2008,514113
2024F,TEICB,VA,2009,440263
2024F,TEICB,VA,2010,445808
2024F,TEICB,VA,2011,440706
2024F,TEICB,VA,2012,440984
2024F,TEICB,VA,2013,441776
2024F,TEICB,VA,2014,450713
2024F,TEICB,VA,2015,446456
2024F,TEICB,VA,2016,436538
2024F,TEICB,VA,2017,435557
2024F,TEICB,VA,2018,437051
2024F,TEICB,VA,2019,430462
2024F,TEICB,VA,2020,414350
2024F,TEICB,VA,2021,450608
2024F,TEICB,VA,2022,422598
2024F,TEICB,VA,2023,399043
2024F,TEICB,VA,2024,377483
2024F,TEICB,VT,1960,13191
2024F,TEICB,VT,1961,13803
2024F,TEICB,VT,1962,14171
2024F,TEICB,VT,1963,13108
2024F,TEICB,VT,1964,12384
2024F,TEICB,VT,1965,15836
2024F,TEICB,VT,1966,18415
2024F,TEICB,VT,1967,18449
2024F,TEICB,VT,1968,20032
2024F,TEICB,VT,1969,21188
2024F,TEICB,VT,1970,22680
2024F,TEICB,VT,1971,24196
2024F,TEICB,VT,1972,23870
2024F,TEICB,VT,1973,24892
2024F,TEICB,VT,1974,22183
2024F,TEICB,VT,1975,21770
2024F,TEICB,VT,1976,28987
2024F,TEICB,VT,1977,26545
2024F,TEICB,VT,1978,28990
2024F,TEICB,VT,1979,28488
2024F,TEICB,VT,1980,30996
2024F,TEICB,VT,1981,30257
2024F,TEICB,VT,1982,30468
2024F,TEICB,VT,1983,31295
2024F,TEICB,VT,1984,35050
2024F,TEICB,VT,1985,36319
2024F,TEICB,VT,1986,37197
2024F,TEICB,VT,1987,33905
2024F,TEICB,VT,1988,34854
2024F,TEICB,VT,1989,30034
2024F,TEICB,VT,1990,20582
2024F,TEICB,VT,1991,25173
2024F,TEICB,VT,1992,24859
2024F,TEICB,VT,1993,22347
2024F,TEICB,VT,1994,22393
2024F,TEICB,VT,1995,21983
2024F,TEICB,VT,1996,22652
2024F,TEICB,VT,1997,29308
2024F,TEICB,VT,1998,21784
2024F,TEICB,VT,1999,22546
2024F,TEICB,VT,2000,25692
2024F,TEICB,VT,2001,25106
2024F,TEICB,VT,2002,23908
2024F,TEICB,VT,2003,23085
2024F,TEICB,VT,2004,27578
2024F,TEICB,VT,2005,26183
2024F,TEICB,VT,2006,26145
2024F,TEICB,VT,2007,25724
2024F,TEICB,VT,2008,22305
2024F,TEICB,VT,2009,24223
2024F,TEICB,VT,2010,26920
2024F,TEICB,VT,2011,25052
2024F,TEICB,VT,2012,21007
2024F,TEICB,VT,2013,19796
2024F,TEICB,VT,2014,20097
2024F,TEICB,VT,2015,17037
2024F,TEICB,VT,2016,16555
2024F,TEICB,VT,2017,17302
2024F,TEICB,VT,2018,16588
2024F,TEICB,VT,2019,15884
2024F,TEICB,VT,2020,16921
2024F,TEICB,VT,2021,15839
2024F,TEICB,VT,2022,15939
2024F,TEICB,VT,2023,14571
2024F,TEICB,VT,2024,15624
2024F,TEICB,WA,1960,363428
2024F,TEICB,WA,1961,373070
2024F,TEICB,WA,1962,393450
2024F,TEICB,WA,1963,423554
2024F,TEICB,WA,1964,453985
2024F,TEICB,WA,1965,480165
2024F,TEICB,WA,1966,505234
2024F,TEICB,WA,1967,522704
2024F,TEICB,WA,1968,557974
2024F,TEICB,WA,1969,601075
2024F,TEICB,WA,1970,583920
2024F,TEICB,WA,1971,581567
2024F,TEICB,WA,1972,657218
2024F,TEICB,WA,1973,659674
2024F,TEICB,WA,1974,654996
2024F,TEICB,WA,1975,604367
2024F,TEICB,WA,1976,618677
2024F,TEICB,WA,1977,626903
2024F,TEICB,WA,1978,657324
2024F,TEICB,WA,1979,638998
2024F,TEICB,WA,1980,633899
2024F,TEICB,WA,1981,688901
2024F,TEICB,WA,1982,593670
2024F,TEICB,WA,1983,588541
2024F,TEICB,WA,1984,665254
2024F,TEICB,WA,1985,611076
2024F,TEICB,WA,1986,627192
2024F,TEICB,WA,1987,667653
2024F,TEICB,WA,1988,738610
2024F,TEICB,WA,1989,725096
2024F,TEICB,WA,1990,525383
2024F,TEICB,WA,1991,493229
2024F,TEICB,WA,1992,565439
2024F,TEICB,WA,1993,554256
2024F,TEICB,WA,1994,564901
2024F,TEICB,WA,1995,526373
2024F,TEICB,WA,1996,515853
2024F,TEICB,WA,1997,516234
2024F,TEICB,WA,1998,616976
2024F,TEICB,WA,1999,614682
2024F,TEICB,WA,2000,546496
2024F,TEICB,WA,2001,423420
2024F,TEICB,WA,2002,341983
2024F,TEICB,WA,2003,352652
2024F,TEICB,WA,2004,371420
2024F,TEICB,WA,2005,402936
2024F,TEICB,WA,2006,435652
2024F,TEICB,WA,2007,396380
2024F,TEICB,WA,2008,411129
2024F,TEICB,WA,2009,400620
2024F,TEICB,WA,2010,441948
2024F,TEICB,WA,2011,412485
2024F,TEICB,WA,2012,426187
2024F,TEICB,WA,2013,431874
2024F,TEICB,WA,2014,432069
2024F,TEICB,WA,2015,436339
2024F,TEICB,WA,2016,434998
2024F,TEICB,WA,2017,418186
2024F,TEICB,WA,2018,421860
2024F,TEICB,WA,2019,431422
2024F,TEICB,WA,2020,390255
2024F,TEICB,WA,2021,383143
2024F,TEICB,WA,2022,386329
2024F,TEICB,WA,2023,380031
2024F,TEICB,WA,2024,369414
2024F,TEICB,WI,1960,325340
2024F,TEICB,WI,1961,331839
2024F,TEICB,WI,1962,347393
2024F,TEICB,WI,1963,366407
2024F,TEICB,WI,1964,396321
2024F,TEICB,WI,1965,419734
2024F,TEICB,WI,1966,441467
2024F,TEICB,WI,1967,449007
2024F,TEICB,WI,1968,465795
2024F,TEICB,WI,1969,480984
2024F,TEICB,WI,1970,499524
2024F,TEICB,WI,1971,484244
2024F,TEICB,WI,1972,468453
2024F,TEICB,WI,1973,499226
2024F,TEICB,WI,1974,470670
2024F,TEICB,WI,1975,456786
2024F,TEICB,WI,1976,459625
2024F,TEICB,WI,1977,508894
2024F,TEICB,WI,1978,512540
2024F,TEICB,WI,1979,491255
2024F,TEICB,WI,1980,548432
2024F,TEICB,WI,1981,543962
2024F,TEICB,WI,1982,525863
2024F,TEICB,WI,1983,536216
2024F,TEICB,WI,1984,550817
2024F,TEICB,WI,1985,563826
2024F,TEICB,WI,1986,513501
2024F,TEICB,WI,1987,513126
2024F,TEICB,WI,1988,547396
2024F,TEICB,WI,1989,526748
2024F,TEICB,WI,1990,526739
2024F,TEICB,WI,1991,532751
2024F,TEICB,WI,1992,539743
2024F,TEICB,WI,1993,567906
2024F,TEICB,WI,1994,592698
2024F,TEICB,WI,1995,616349
2024F,TEICB,WI,1996,631078
2024F,TEICB,WI,1997,660916
2024F,TEICB,WI,1998,652634
2024F,TEICB,WI,1999,684540
2024F,TEICB,WI,2000,704676
2024F,TEICB,WI,2001,682655
2024F,TEICB,WI,2002,663404
2024F,TEICB,WI,2003,655224
2024F,TEICB,WI,2004,678578
2024F,TEICB,WI,2005,664278
2024F,TEICB,WI,2006,630772
2024F,TEICB,WI,2007,628320
2024F,TEICB,WI,2008,609257
2024F,TEICB,WI,2009,546577
2024F,TEICB,WI,2010,583390
2024F,TEICB,WI,2011,582280
2024F,TEICB,WI,2012,570003
2024F,TEICB,WI,2013,590146
2024F,TEICB,WI,2014,597435
2024F,TEICB,WI,2015,582498
2024F,TEICB,WI,2016,576088
2024F,TEICB,WI,2017,594171
2024F,TEICB,WI,2018,603124
2024F,TEICB,WI,2019,572953
2024F,TEICB,WI,2020,525115
2024F,TEICB,WI,2021,535990
2024F,TEICB,WI,2022,539490
2024F,TEICB,WI,2023,516776
2024F,TEICB,WI,2024,511862
2024F,TEICB,WV,1960,400462
2024F,TEICB,WV,1961,434195
2024F,TEICB,WV,1962,432922
2024F,TEICB,WV,1963,457129
2024F,TEICB,WV,1964,494625
2024F,TEICB,WV,1965,508610
2024F,TEICB,WV,1966,514362
2024F,TEICB,WV,1967,472968
2024F,TEICB,WV,1968,523221
2024F,TEICB,WV,1969,520286
2024F,TEICB,WV,1970,507393
2024F,TEICB,WV,1971,475886
2024F,TEICB,WV,1972,500720
2024F,TEICB,WV,1973,504495
2024F,TEICB,WV,1974,498521
2024F,TEICB,WV,1975,446620
2024F,TEICB,WV,1976,477028
2024F,TEICB,WV,1977,453415
2024F,TEICB,WV,1978,426389
2024F,TEICB,WV,1979,434447
2024F,TEICB,WV,1980,410470
2024F,TEICB,WV,1981,391901
2024F,TEICB,WV,1982,344179
2024F,TEICB,WV,1983,307953
2024F,TEICB,WV,1984,334110
2024F,TEICB,WV,1985,289706
2024F,TEICB,WV,1986,305921
2024F,TEICB,WV,1987,314470
2024F,TEICB,WV,1988,342196
2024F,TEICB,WV,1989,354069
2024F,TEICB,WV,1990,347145
2024F,TEICB,WV,1991,313490
2024F,TEICB,WV,1992,305802
2024F,TEICB,WV,1993,312013
2024F,TEICB,WV,1994,327306
2024F,TEICB,WV,1995,320597
2024F,TEICB,WV,1996,301298
2024F,TEICB,WV,1997,293014
2024F,TEICB,WV,1998,317945
2024F,TEICB,WV,1999,292748
2024F,TEICB,WV,2000,297933
2024F,TEICB,WV,2001,295237
2024F,TEICB,WV,2002,319969
2024F,TEICB,WV,2003,282886
2024F,TEICB,WV,2004,293414
2024F,TEICB,WV,2005,281481
2024F,TEICB,WV,2006,314396
2024F,TEICB,WV,2007,335598
2024F,TEICB,WV,2008,335233
2024F,TEICB,WV,2009,249276
2024F,TEICB,WV,2010,279382
2024F,TEICB,WV,2011,284403
2024F,TEICB,WV,2012,281360
